Operation,Relative_Time_S,Timestamp_US,Node_ID,Type,Details,Received_Time
5586,3376.8,1767103103112588,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:22.488725
5587,3377.4,1767103103623830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:22.972413
5588,3377.4,1767103103639575,4,BIDIR_LINK,"NodeID:3,RSSI:-77dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:22.972413
5589,3377.5,1767103103762222,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:22.973418
5590,3379.0,1767103105242241,3,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:24.544527
,3379.0,1767103105242385,3,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-105",2025-12-30 20:58:24.544527
5591,3379.0,1767103105257580,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:24.542668
,3379.0,1767103105257710,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-101",2025-12-30 20:58:24.544105
5592,3380.5,1767103106740248,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:26.096744
5593,3380.5,1767103106740826,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:26.096744
,3380.5,1767103106740950,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:58:26.097745
5594,3380.6,1767103106878212,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:26.096744
5595,3381.3,1767103107600230,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:27.000535
5596,3381.4,1767103107615586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:26.900194
5597,3381.9,1767103108127830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:27.429191
5598,3381.9,1767103108143575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:27.429578
5599,3382.0,1767103108266204,1,BIDIR_LINK,"NodeID:3,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:27.506771
5600,3383.5,1767103109745241,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:29.047741
,3383.5,1767103109745377,3,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-104",2025-12-30 20:58:29.047741
5601,3383.5,1767103109760580,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:29.045544
,3383.5,1767103109760710,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-100",2025-12-30 20:58:29.046546
5602,3385.0,1767103111243244,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:30.701872
5603,3385.0,1767103111243826,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:30.701872
,3385.0,1767103111243946,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-101",2025-12-30 20:58:30.701872
5604,3385.1,1767103111381208,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:30.701872
5605,3385.8,1767103112103230,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:31.402080
5606,3385.9,1767103112118586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:31.402080
5607,3386.4,1767103112631830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:32.016965
5608,3386.4,1767103112647575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:32.017975
5609,3386.5,1767103112770204,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:32.017975
5610,3388.0,1767103114247243,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:33.662438
,3388.0,1767103114247385,3,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-104",2025-12-30 20:58:33.662438
5611,3388.0,1767103114263580,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:33.662438
,3388.0,1767103114263710,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-100",2025-12-30 20:58:33.662438
5612,3389.5,1767103115746248,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:35.047310
5613,3389.5,1767103115746826,2,BIDIR_LINK,"NodeID:4,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:35.225822
,3389.5,1767103115746946,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-100",2025-12-30 20:58:35.225822
5614,3389.6,1767103115885204,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:35.225822
5615,3390.3,1767103116606230,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:35.909393
5616,3390.4,1767103116621586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:35.906109
5617,3390.9,1767103117134830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:36.462326
5618,3390.9,1767103117150575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:36.462326
5619,3391.0,1767103117273204,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:36.462326
5620,3392.5,1767103118750243,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:38.051981
,3392.5,1767103118750379,3,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-104",2025-12-30 20:58:38.053984
5621,3392.5,1767103118766580,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:38.050979
,3392.5,1767103118766709,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-100",2025-12-30 20:58:38.050979
5622,3394.0,1767103120249278,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:39.550304
5623,3394.0,1767103120249866,2,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:39.550304
,3394.0,1767103120249987,2,CYCLE_SYNC,"Cycle=2,From=4,Hop=1,RSSI=-102",2025-12-30 20:58:39.590982
5624,3394.1,1767103120388204,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:39.590982
5625,3394.9,1767103121120230,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:40.421463
,3394.9,1767103121130606,3,FORWARD_ENQUEUE,"Msg:654,From:2,Hop:2,NextHop:TBD",2025-12-30 20:58:40.511795
5626,3394.9,1767103121135586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:40.420455
5627,3395.4,1767103121649832,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:41.155504
5628,3395.4,1767103121664587,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:40.948025
5629,3395.5,1767103121788204,1,BIDIR_LINK,"NodeID:3,RSSI:-107dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:41.155504
,3395.5,1767103121788675,1,GW_RX_DATA,"Msg:654,From:2,Hops:2,Route:[2>3>GW],Lat:778.8ms,RSSI:-107,TS:1767103121788456",2025-12-30 20:58:41.155504
5630,3397.0,1767103123258254,3,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:42.636497
,3397.0,1767103123258413,3,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-105",2025-12-30 20:58:42.637048
5631,3397.0,1767103123273592,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:42.636497
,3397.0,1767103123273728,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-101",2025-12-30 20:58:42.637048
5632,3398.5,1767103124756252,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:44.057970
5633,3398.5,1767103124756839,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:44.057970
,3398.5,1767103124756979,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:58:44.200407
5634,3398.6,1767103124895218,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:44.059357
5635,3399.3,1767103125612232,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:44.942709
5636,3399.4,1767103125627604,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:44.944111
5637,3399.9,1767103126153830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:45.453257
5638,3399.9,1767103126169575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:45.453257
5639,3400.0,1767103126292204,1,BIDIR_LINK,"NodeID:3,RSSI:-107dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:45.598651
,3400.0,1767103126292667,1,GW_RX_DATA,"Msg:857,From:3,Hops:1,Route:[3>GW],Lat:249.4ms,RSSI:-107,TS:1767103126292456",2025-12-30 20:58:45.598651
5640,3401.5,1767103127762250,3,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:47.083816
,3401.5,1767103127762394,3,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-105",2025-12-30 20:58:47.083816
5641,3401.5,1767103127777637,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:47.082818
,3401.5,1767103127777779,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-101",2025-12-30 20:58:47.083816
5642,3403.0,1767103129271837,2,BIDIR_LINK,"NodeID:4,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:48.806673
,3403.0,1767103129271986,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-100",2025-12-30 20:58:48.808683
5643,3403.0,1767103129272244,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:48.807695
5644,3403.1,1767103129411220,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:48.808683
,3403.1,1767103129411683,1,GW_RX_DATA,"Msg:1181,From:4,Hops:1,Route:[4>GW],Lat:234.0ms,RSSI:-103,TS:1767103129411467",2025-12-30 20:58:48.808683
5645,3403.9,1767103130115251,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:49.546538
5646,3403.9,1767103130131587,4,BIDIR_LINK,"NodeID:2,RSSI:-99dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:49.547541
5647,3404.4,1767103130646830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:49.946042
5648,3404.4,1767103130662575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:49.946042
5649,3404.5,1767103130786222,1,BIDIR_LINK,"NodeID:3,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:50.045506
5650,3406.0,1767103132265246,3,BIDIR_LINK,"NodeID:1,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:51.568560
,3406.0,1767103132265383,3,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-106",2025-12-30 20:58:51.568560
5651,3406.0,1767103132280611,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:51.566437
,3406.0,1767103132280745,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-101",2025-12-30 20:58:51.566437
5652,3407.5,1767103133764244,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:53.168603
5653,3407.5,1767103133764826,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:53.168603
,3407.5,1767103133764954,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:58:53.168603
5654,3407.6,1767103133903212,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:53.168603
5655,3408.4,1767103134618230,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:53.930028
5656,3408.4,1767103134634599,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:53.932668
5657,3408.9,1767103135150830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:54.450554
5658,3408.9,1767103135166575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:54.729429
5659,3409.0,1767103135290204,1,BIDIR_LINK,"NodeID:3,RSSI:-107dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:54.729429
5660,3410.5,1767103136767239,3,BIDIR_LINK,"NodeID:1,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:56.077774
,3410.5,1767103136767375,3,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-105",2025-12-30 20:58:56.079284
5661,3410.5,1767103136783580,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:56.071566
,3410.5,1767103136783706,4,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-100",2025-12-30 20:58:56.075530
5662,3412.0,1767103138267257,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:57.566518
5663,3412.0,1767103138267826,2,BIDIR_LINK,"NodeID:4,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:57.609248
,3412.0,1767103138267948,2,CYCLE_SYNC,"Cycle=0,From=4,Hop=1,RSSI=-100",2025-12-30 20:58:57.609248
5664,3412.1,1767103138407204,1,BIDIR_LINK,"NodeID:4,RSSI:-102dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:57.609248
5665,3412.9,1767103139121230,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:58.425113
5666,3412.9,1767103139137586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:58.425113
5667,3413.4,1767103139653830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:58.952187
5668,3413.4,1767103139669575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:59.253868
5669,3413.5,1767103139793204,1,BIDIR_LINK,"NodeID:3,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-30 20:58:59.253868
5670,3415.0,1767103141270241,3,BIDIR_LINK,"NodeID:1,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:00.575731
,3415.0,1767103141270381,3,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-106",2025-12-30 20:59:00.577994
5671,3415.0,1767103141286580,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:00.574902
,3415.0,1767103141286706,4,CYCLE_SYNC,"Cycle=1,From=1,Hop=0,RSSI=-101",2025-12-30 20:59:00.574902
5672,3416.5,1767103142770246,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:02.073297
5673,3416.5,1767103142770826,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:02.074297
,3416.5,1767103142770948,2,CYCLE_SYNC,"Cycle=1,From=4,Hop=1,RSSI=-101",2025-12-30 20:59:02.074297
5674,3416.6,1767103142910204,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:02.074297
5675,3417.4,1767103143624235,3,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:02.959263
5676,3417.4,1767103143641585,4,BIDIR_LINK,"NodeID:2,RSSI:-98dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:02.959263
5677,3417.9,1767103144157830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:03.456962
5678,3417.9,1767103144173575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:03.547159
5679,3418.0,1767103144297204,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:03.547159
5680,3419.5,1767103145773241,3,BIDIR_LINK,"NodeID:1,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:05.176218
,3419.5,1767103145773385,3,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-103",2025-12-30 20:59:05.177220
5681,3419.5,1767103145788583,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:05.074359
,3419.5,1767103145788709,4,CYCLE_SYNC,"Cycle=2,From=1,Hop=0,RSSI=-101",2025-12-30 20:59:05.176218
5682,3421.0,1767103147273286,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:06.824641
5683,3421.0,1767103147273871,2,BIDIR_LINK,"NodeID:4,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:06.573778
,3421.0,1767103147273997,2,CYCLE_SYNC,"Cycle=2,From=4,Hop=1,RSSI=-100",2025-12-30 20:59:06.823627
5684,3421.1,1767103147413204,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:06.824641
5685,3421.9,1767103148138241,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:07.481406
,3421.9,1767103148148624,3,FORWARD_ENQUEUE,"Msg:655,From:2,Hop:2,NextHop:TBD",2025-12-30 20:59:07.481406
5686,3421.9,1767103148153591,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:07.480403
5687,3422.4,1767103148672832,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:08.139487
5688,3422.4,1767103148687587,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:07.972466
5689,3422.5,1767103148812204,1,BIDIR_LINK,"NodeID:3,RSSI:-106dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:08.139487
,3422.5,1767103148812682,1,GW_RX_DATA,"Msg:655,From:2,Hops:2,Route:[2>3>GW],Lat:784.7ms,RSSI:-106,TS:1767103148812458",2025-12-30 20:59:08.139487
5690,3424.0,1767103150281262,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:09.589419
,3424.0,1767103150281418,3,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-104",2025-12-30 20:59:09.589419
5691,3424.0,1767103150297592,4,BIDIR_LINK,"NodeID:1,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:09.590319
,3424.0,1767103150297727,4,CYCLE_SYNC,"Cycle=3,From=1,Hop=0,RSSI=-100",2025-12-30 20:59:09.590319
5692,3425.5,1767103151779252,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:11.082130
5693,3425.5,1767103151779852,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:11.192781
,3425.5,1767103151779994,2,CYCLE_SYNC,"Cycle=3,From=4,Hop=1,RSSI=-101",2025-12-30 20:59:11.192781
5694,3425.7,1767103151919240,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:11.192781
5695,3426.4,1767103152630230,3,BIDIR_LINK,"NodeID:2,RSSI:-84dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:12.091607
5696,3426.4,1767103152646586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:12.091607
5697,3426.9,1767103153176830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:12.667070
5698,3426.9,1767103153192575,4,BIDIR_LINK,"NodeID:3,RSSI:-77dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:12.667070
5699,3427.1,1767103153316204,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:12.668070
,3427.1,1767103153316661,1,GW_RX_DATA,"Msg:858,From:3,Hops:1,Route:[3>GW],Lat:250.4ms,RSSI:-105,TS:1767103153316453",2025-12-30 20:59:12.668070
5700,3428.5,1767103154785241,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:14.231440
,3428.5,1767103154785388,3,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-104",2025-12-30 20:59:14.231440
5701,3428.5,1767103154800618,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:14.229353
,3428.5,1767103154800758,4,CYCLE_SYNC,"Cycle=4,From=1,Hop=0,RSSI=-101",2025-12-30 20:59:14.230439
5702,3430.0,1767103156294839,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:15.594599
,3430.0,1767103156294981,2,CYCLE_SYNC,"Cycle=4,From=4,Hop=1,RSSI=-101",2025-12-30 20:59:15.713991
5703,3430.0,1767103156295248,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:15.713991
5704,3430.2,1767103156435218,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:15.713991
,3430.2,1767103156435691,1,GW_RX_DATA,"Msg:1182,From:4,Hops:1,Route:[4>GW],Lat:235.0ms,RSSI:-103,TS:1767103156435469",2025-12-30 20:59:15.713991
5705,3430.9,1767103157133242,3,BIDIR_LINK,"NodeID:2,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:16.452484
5706,3430.9,1767103157149588,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:16.451480
5707,3431.4,1767103157670830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:16.971684
5708,3431.4,1767103157686575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:16.975688
5709,3431.5,1767103157811224,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:16.976689
5710,3433.0,1767103159287241,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:18.601879
,3433.0,1767103159287384,3,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-104",2025-12-30 20:59:18.601879
5711,3433.0,1767103159303580,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:18.601879
,3433.0,1767103159303706,4,CYCLE_SYNC,"Cycle=5,From=1,Hop=0,RSSI=-101",2025-12-30 20:59:18.601879
5712,3434.5,1767103160787248,3,BIDIR_LINK,"NodeID:4,RSSI:-79dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:20.087063
5713,3434.5,1767103160787826,2,BIDIR_LINK,"NodeID:4,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:20.151076
,3434.5,1767103160787952,2,CYCLE_SYNC,"Cycle=5,From=4,Hop=1,RSSI=-101",2025-12-30 20:59:20.151076
5714,3434.7,1767103160927215,1,BIDIR_LINK,"NodeID:4,RSSI:-103dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:20.151076
5715,3435.4,1767103161636230,3,BIDIR_LINK,"NodeID:2,RSSI:-85dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:20.937715
5716,3435.4,1767103161652586,4,BIDIR_LINK,"NodeID:2,RSSI:-100dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:20.975037
5717,3435.9,1767103162174830,2,BIDIR_LINK,"NodeID:3,RSSI:-86dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:21.487640
5718,3435.9,1767103162190575,4,BIDIR_LINK,"NodeID:3,RSSI:-78dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:21.487640
5719,3436.1,1767103162315204,1,BIDIR_LINK,"NodeID:3,RSSI:-105dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:21.484088
5720,3437.5,1767103163790241,3,BIDIR_LINK,"NodeID:1,RSSI:-104dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:23.113145
,3437.5,1767103163790376,3,CYCLE_SYNC,"Cycle=0,From=1,Hop=0,RSSI=-104",2025-12-30 20:59:23.113145
5721,3437.5,1767103163806580,4,BIDIR_LINK,"NodeID:1,RSSI:-101dBm,Status:BIDIRECTIONAL",2025-12-30 20:59:23.112143
